id,method_id,feature,display_name,display_order,display_values,computed,compute_rule,display_help,groups,created_by,updated_by,created_at,updated_at,deleted_at,display_interval
602,307,Ant Inf Iliac Spine,Ant Inf Iliac Spine,2,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":""16"", ""2"":""≥16""}"
603,307,Ischium,Ischium,3,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":""16-20"", ""2"":""≥17""}"
604,307,Iliac Crest,Iliac Crest,4,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤20"", ""1"":""17-21"", ""2"":""≥18""}"
605,308,Medial Clavicle,Medial Clavicle,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤23"", ""1"":""17-29"", ""2"":""≥21""}"
606,309,Coraco-Glenoid,Coraco-Glenoid,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤16"", ""1"":""15-18"", ""2"":""≥16""}"
607,309,Angle of Coracoid,Angle of Coracoid,2,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":""16-20"", ""2"":""≥16""}"
608,309,Acromion,Acromion,3,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤20"", ""1"":""17-19"", ""2"":""≥17""}"
609,309,Inferior Angle,Inferior Angle,4,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤21"", ""1"":""17-22"", ""2"":""≥17""}"
610,309,Medial Border,Medial Border,5,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤21"", ""1"":""19-22"", ""2"":""≥18""}"
692,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-27 05:09:04,2019-12-27 05:09:04,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
650,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-11-22 02:01:16,2019-11-22 02:01:16,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
688,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 22:00:41,2019-12-25 22:00:41,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
690,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 22:09:06,2019-12-25 22:09:06,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
619,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-11-03 02:18:53,2019-11-03 02:18:53,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
648,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-11-22 01:48:08,2019-11-22 01:48:08,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
662,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-16 03:27:19,2019-12-16 03:27:19,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
668,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 16:55:22,2019-12-25 16:55:22,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
664,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-21 16:44:14,2019-12-21 16:44:14,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
658,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-16 01:01:21,2019-12-16 01:01:21,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
666,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-21 17:37:53,2019-12-21 17:37:53,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
674,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 17:32:53,2019-12-25 17:32:53,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
670,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 17:12:04,2019-12-25 17:12:04,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
660,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-16 03:24:57,2019-12-16 03:24:57,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
672,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 17:17:21,2019-12-25 17:17:21,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
654,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-07 15:04:46,2019-12-07 15:04:46,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
656,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-07 15:05:43,2019-12-07 15:05:43,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
652,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-11-22 02:03:14,2019-11-22 02:03:14,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
676,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 17:39:33,2019-12-25 17:39:33,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
611,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2018-12-08 16:50:42,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
680,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 18:05:23,2019-12-25 18:05:23,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
686,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 21:50:26,2019-12-25 21:50:26,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
682,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 20:16:59,2019-12-25 20:16:59,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
678,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 17:42:59,2019-12-25 17:42:59,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
684,310,Auricular Epiphysis of Sacrum,Auricular Epiphysis of Sacrum,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2019-12-25 21:25:44,2019-12-25 21:25:44,,"{""0"":""≤21"", ""1"":""19-24"", ""2"":""≥18""}"
612,311,Sternebrae 1-2,Sternebrae 1-2,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤23"", ""1"":""17-26"", ""2"":""≥18""}"
613,311,Sternebrae 2-3,Sternebrae 2-3,2,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤19"", ""1"":""16-20"", ""2"":""≥16""}"
615,312,Tooth 1,Tooth 1,1,"{""D"":""D - Crown complete"", ""E"":""E - Root length < crown"", ""F"":""F - Funnel-shaped root ends"", ""G"":""G - Root apices open"", ""H"":""H - Root apices closed""}",false,,,,System,System,2019-11-03 02:18:53,2019-12-27 05:09:04,,
616,313,Tooth 16,Tooth 16,1,"{""D"":""D - Crown complete"", ""E"":""E - Root length < crown"", ""F"":""F - Funnel-shaped root ends"", ""G"":""G - Root apices open"", ""H"":""H - Root apices closed""}",false,,,,System,System,2019-11-03 02:18:53,2019-12-27 05:09:04,,
617,314,Tooth 17,Tooth 17,1,"{""D"":""D - Crown complete"", ""E"":""E - Root length < crown"", ""F"":""F - Funnel-shaped root ends"", ""G"":""G - Root apices open"", ""H"":""H - Root apices closed""}",false,,,,System,System,2019-11-03 02:18:53,2019-12-27 05:09:04,,
618,315,Tooth 32,Tooth 32,1,"{""D"":""D - Crown complete"", ""E"":""E - Root length < crown"", ""F"":""F - Funnel-shaped root ends"", ""G"":""G - Root apices open"", ""H"":""H - Root apices closed""}",false,,,,System,System,2019-11-03 02:18:53,2019-12-27 05:09:04,,
